times_household,counts_household,times_k12school,counts_k12school,times_college,counts_college,times_workplace,counts_workplace,times_primary,counts_primary,times_secondary,counts_secondary
0,0,0,0,0,0,0,0,40134,92,36639,81
0,0,0,0,0,0,687,1,31963,73,36392,80
0,0,0,0,0,0,0,0,38482,88,34708,76
0,0,0,0,0,0,697,1,28126,64,33554,73
0,0,0,0,0,0,684,1,33840,77,30842,67
0,0,0,0,0,0,1403,2,26974,61,39087,85
0,0,0,0,0,0,685,1,29238,66,33755,73
0,0,0,0,0,0,0,0,28097,63,28615,62
0,0,0,0,0,0,711,1,29092,65,30268,65
0,0,0,0,0,0,0,0,28284,63,35543,76
0,0,0,0,0,0,695,1,31186,70,31761,68
0,0,0,0,0,0,727,1,24686,55,31008,66
0,0,0,0,0,0,697,1,31124,69,29958,64
0,0,0,0,0,0,0,0,27145,60,38556,82
0,0,0,0,0,0,709,1,34802,77,31241,66
0,0,0,0,0,0,0,0,26780,59,28158,60
0,0,0,0,0,0,752,1,27769,61,30314,64
0,0,0,0,0,0,1515,2,26718,58,32590,69
0,0,0,0,0,0,681,1,28055,61,27644,58
0,0,0,0,0,0,0,0,24488,53,29733,62
0,0,0,0,0,0,0,0,29441,64,20623,43
0,0,0,0,0,0,0,0,18339,40,20154,42
0,0,0,0,0,0,1490,2,19013,41,24948,52
0,0,0,0,0,0,0,0,24142,52,21710,45
0,0,0,0,0,0,2990,4,26495,57,24881,51
0,0,0,0,0,0,0,0,23169,50,21411,44
0,0,0,0,0,0,1508,2,25754,55,29746,61
0,0,0,0,0,0,742,1,25670,55,22896,47
0,0,0,0,0,0,0,0,21963,47,27168,56
0,0,0,0,0,0,1546,2,27716,59,28513,58
0,0,0,0,0,0,779,1,19702,42,26564,54
0,0,0,0,0,0,3076,4,21570,46,25908,53
0,0,0,0,0,0,776,1,21346,45,24074,49
0,0,0,0,0,0,1548,2,25228,53,24182,49
0,0,0,0,0,0,0,0,22891,48,22674,46
0,0,0,0,0,0,0,0,20119,42,22699,46
0,0,0,0,0,0,763,1,20610,43,23261,47
0,0,0,0,0,0,0,0,19092,40,27202,55
0,0,0,0,0,0,0,0,18880,39,19077,38
0,0,0,0,0,0,1575,2,20728,43,21430,43
0,0,0,0,0,0,0,0,24722,51,24470,49
0,0,0,0,0,0,1621,2,19402,40,20780,41
0,0,0,0,0,0,0,0,28279,58,21129,42
0,0,0,0,0,0,0,0,25838,53,22669,45
